10.05708,56.42878,MCDONALD'S (MCDRIVE),8960 PADERUP
12.45986,55.64516,MCDONALD'S,2650 HVIDOVRE
12.39073,55.62279,MCDONALD'S,2665 VALLENSB�K STRAND
12.50772,55.65054,MCDONALD'S (MCDRIVE),2500 VALBY
12.4377,55.71654,MCDONALD'S (MCDRIVE),2730 HERLEV
9.36142,55.06753,MCDONALD'S (MCDRIVE),6230 AABENRAA (RURAL)
8.88736,54.95076,MCDONALD'S,6270 T�NDER (RURAL)
9.76745,55.5097,MCDONALD'S (MCDRIVE),5500 MIDDELFART
12.65693,55.63164,MCDONALD'S (MCDRIVE),2770 T�RNBY (RURAL)
12.58942,56.02688,MCDONALD'S (MCDRIVE),3000 HELSING�R
12.56197,55.66281,MCDONALD'S,1560 VESTERBRO
8.49542,55.47963,MCDONALD'S,6705 ESBJERG
9.48138,55.24609,MCDONALD'S,6100 ERLEV
10.80466,55.30918,MCDONALD'S (MCDRIVE),5800 NYBORG
12.47686,55.90328,MCDONALD'S (MCDRIVE),2970 FREDENSBORG (RURAL)
8.61245,56.36301,MCDONALD'S (MCDRIVE),7500 HOLSTEBRO
10.40587,55.35278,MCDONALD'S (MCDRIVE),5260 ODENSE
10.20017,56.17835,MCDONALD'S (MCDRIVE),8200 �RHUS
10.38628,55.40098,MCDONALD'S,5000 ODENSE
9.69484,56.78372,MCDONALD'S (MCDRIVE),9610 REBILD (RURAL)
9.57965,55.67485,MCDONALD'S (MCDRIVE),7100 VINDING
10.16083,56.12934,MCDONALD'S (MCDRIVE),8260 �RHUS
12.07452,55.84333,MCDONALD'S (MCDRIVE),3600 FREDERIKSSUND
10.42915,55.38224,MCDONALD'S (MCDRIVE),5220 ODENSE
10.12278,56.1815,MCDONALD'S (MCDRIVE),8381 TILST
9.45816,55.50382,MCDONALD'S (MCDRIVE),6000 KOLDING
12.28462,55.65899,MCDONALD'S,2630 H�JE TAASTRUP
12.2624,55.93498,MCDONALD'S (MCDRIVE),3400 HILLER�D
9.58906,55.74836,MCDONALD'S (MCDRIVE),7100 VEJLE (RURAL)
9.80695,54.92391,MCDONALD'S,6400 S�NDERBORG
6.6779,50.86696,MCDONALD'S (MCDRIVE),50171 KERPEN
6.92695,50.91612,MCDONALD'S,50937 K�LN
6.77433,50.79436,MCDONALD'S (MCDRIVE),50374 ERFTSTADT
6.41992,51.13975,MCDONALD'S (MCDRIVE),41189 M�NCHENGLADBACH
6.43737,51.19408,MCDONALD'S,41061 M�NCHENGLADBACH
6.44993,51.19461,MCDONALD'S (MCDRIVE),41065 M�NCHENGLADBACH
