,size,timing,k,circles
582,10000,1.8295049667358398,15,87
583,10000,1.8308188915252686,15,88
584,10000,1.855670690536499,15,89
585,10000,1.8300230503082275,15,90
586,10000,1.8069050312042236,15,91
587,10000,1.8098821640014648,15,92
588,10000,1.8069190979003906,15,93
589,10000,1.8464090824127197,15,94
590,10000,1.8495419025421143,15,95
591,10000,1.821099042892456,15,96
592,10000,1.85005521774292,15,97
593,10000,1.8568329811096191,15,98
594,10000,1.9186220169067383,15,99
595,10000,0.9003112316131592,15,15
596,10000,0.8888940811157227,15,16
597,10000,0.8965301513671875,15,17
598,10000,0.9194848537445068,15,18
599,10000,0.9640960693359375,15,19
600,10000,0.9414072036743164,15,20
601,10000,0.9540631771087646,15,21
602,10000,0.9777359962463379,15,22
603,10000,0.9768319129943848,15,23
604,10000,1.0249779224395752,15,24
605,10000,1.0056920051574707,15,25
606,10000,1.010814905166626,15,26
607,10000,1.0182807445526123,15,27
608,10000,1.0800831317901611,15,28
609,10000,1.0589818954467773,15,29
610,10000,1.044666051864624,15,30
611,10000,1.0437352657318115,15,31
612,10000,1.0715739727020264,15,32
613,10000,1.0722980499267578,15,33
614,10000,1.0841798782348633,15,34
615,10000,1.1012158393859863,15,35
616,10000,1.1179349422454834,15,36
617,10000,1.1516449451446533,15,37
618,10000,1.130687952041626,15,38
619,10000,1.1328299045562744,15,39
620,10000,1.1556522846221924,15,40
621,10000,1.1491990089416504,15,41
622,10000,1.1790080070495605,15,42
623,10000,1.1830711364746094,15,43
624,10000,1.1719748973846436,15,44
625,10000,1.16434907913208,15,45
626,10000,1.2181942462921143,15,46
627,10000,1.1883840560913086,15,47
628,10000,1.2126591205596924,15,48
629,10000,1.204422950744629,15,49
630,10000,1.2841010093688965,15,50
631,10000,1.271888256072998,15,51
632,10000,1.2992980480194092,15,52
633,10000,1.3018240928649902,15,53
634,10000,1.2804279327392578,15,54
635,10000,1.3050429821014404,15,55
636,10000,1.2956440448760986,15,56
637,10000,1.3705379962921143,15,57
638,10000,1.3330340385437012,15,58
639,10000,1.315779209136963,15,59
640,10000,1.2955348491668701,15,60
641,10000,1.3211491107940674,15,61
642,10000,1.3436641693115234,15,62
643,10000,1.3343441486358643,15,63
644,10000,1.3908171653747559,15,64
645,10000,1.3715951442718506,15,65
646,10000,1.4140160083770752,15,66
647,10000,1.441688060760498,15,67
648,10000,1.5751709938049316,15,68
649,10000,1.4953422546386719,15,69
650,10000,1.5010371208190918,15,70
651,10000,1.5141491889953613,15,71
652,10000,1.5953948497772217,15,72
653,10000,1.5940358638763428,15,73
654,10000,1.5652589797973633,15,74
655,10000,1.6180188655853271,15,75
656,10000,1.6292641162872314,15,76
657,10000,1.6586980819702148,15,77
658,10000,1.6661951541900635,15,78
659,10000,1.719405174255371,15,79
660,10000,1.745410680770874,15,80
661,10000,1.7514479160308838,15,81
662,10000,1.7940831184387207,15,82
663,10000,1.741692066192627,15,83
664,10000,1.745032787322998,15,84
665,10000,1.7484800815582275,15,85
666,10000,1.784520149230957,15,86
667,10000,1.7852458953857422,15,87
668,10000,1.8128631114959717,15,88
669,10000,1.8188788890838623,15,89
670,10000,1.8061792850494385,15,90
671,10000,1.84871506690979,15,91
672,10000,1.827016830444336,15,92
673,10000,1.8183560371398926,15,93
674,10000,1.821532964706421,15,94
675,10000,1.8325231075286865,15,95
676,10000,1.8200230598449707,15,96
677,10000,1.8327138423919678,15,97
678,10000,1.9051048755645752,15,98
679,10000,1.9290812015533447,15,99
680,10000,0.9337310791015625,15,15
681,10000,0.9374079704284668,15,16
682,10000,0.9425780773162842,15,17
683,10000,0.9397919178009033,15,18
684,10000,0.9343869686126709,15,19
685,10000,0.9488441944122314,15,20
686,10000,0.9573650360107422,15,21
687,10000,1.006922960281372,15,22
688,10000,0.9814648628234863,15,23
689,10000,1.0073180198669434,15,24
690,10000,1.000845193862915,15,25
691,10000,1.021165132522583,15,26
692,10000,1.0471858978271484,15,27
693,10000,1.0411782264709473,15,28
694,10000,1.0703599452972412,15,29
695,10000,1.048581838607788,15,30
696,10000,1.1059670448303223,15,31
697,10000,1.0794429779052734,15,32
698,10000,1.0862998962402344,15,33
699,10000,1.1199979782104492,15,34
700,10000,1.1193721294403076,15,35
701,10000,1.130845069885254,15,36
702,10000,1.1513941287994385,15,37
703,10000,1.1349942684173584,15,38
704,10000,1.2579011917114258,15,39
705,10000,1.246201992034912,15,40
706,10000,1.188917875289917,15,41
707,10000,1.1828198432922363,15,42
708,10000,1.2047839164733887,15,43
709,10000,1.1980769634246826,15,44
710,10000,1.2191989421844482,15,45
711,10000,1.2471778392791748,15,46
712,10000,1.2280840873718262,15,47
713,10000,1.2401552200317383,15,48
714,10000,1.287855863571167,15,49
715,10000,1.2437849044799805,15,50
716,10000,1.2505600452423096,15,51
717,10000,1.2831408977508545,15,52
718,10000,1.29506516456604,15,53
719,10000,1.2903411388397217,15,54
720,10000,1.3091957569122314,15,55
721,10000,1.30777907371521,15,56
722,10000,1.3156709671020508,15,57
723,10000,1.3302500247955322,15,58
724,10000,1.3277370929718018,15,59
725,10000,1.3319697380065918,15,60
726,10000,1.327747106552124,15,61
727,10000,1.4161510467529297,15,62
728,10000,1.3811728954315186,15,63
729,10000,1.4213240146636963,15,64
730,10000,1.4052879810333252,15,65
731,10000,1.419400930404663,15,66
732,10000,1.4656240940093994,15,67
733,10000,1.4531488418579102,15,68
734,10000,1.4841902256011963,15,69
735,10000,1.5310940742492676,15,70
736,10000,1.535249948501587,15,71
737,10000,1.5540978908538818,15,72
738,10000,1.5667779445648193,15,73
739,10000,1.5942788124084473,15,74
740,10000,1.6305201053619385,15,75
741,10000,1.5887041091918945,15,76
742,10000,1.6528868675231934,15,77
743,10000,1.672287940979004,15,78
744,10000,1.6840829849243164,15,79
745,10000,1.7458670139312744,15,80
746,10000,1.7629249095916748,15,81
747,10000,1.7563450336456299,15,82
748,10000,1.7810578346252441,15,83
749,10000,1.7616028785705566,15,84
750,10000,1.7736179828643799,15,85
751,10000,1.783653974533081,15,86
752,10000,1.779663324356079,15,87
753,10000,1.8098728656768799,15,88
754,10000,1.7970309257507324,15,89
755,10000,1.7981607913970947,15,90
756,10000,1.8436930179595947,15,91
757,10000,1.9106853008270264,15,92
758,10000,1.8754081726074219,15,93
759,10000,1.8212809562683105,15,94
760,10000,1.8333971500396729,15,95
761,10000,1.8170037269592285,15,96
762,10000,1.8837110996246338,15,97
763,10000,1.8684098720550537,15,98
764,10000,1.8997571468353271,15,99
765,10000,0.8975849151611328,15,15
766,10000,0.8863050937652588,15,16
767,10000,0.9371011257171631,15,17
768,10000,0.9146020412445068,15,18
769,10000,0.9296309947967529,15,19
770,10000,0.9455299377441406,15,20
771,10000,0.9531080722808838,15,21
772,10000,0.9673988819122314,15,22
773,10000,0.971729040145874,15,23
774,10000,0.9927952289581299,15,24
775,10000,0.999035120010376,15,25
776,10000,1.0393149852752686,15,26
777,10000,1.0285067558288574,15,27
778,10000,1.0369110107421875,15,28
779,10000,1.1136131286621094,15,29
780,10000,1.0462677478790283,15,30
781,10000,1.062821865081787,15,31
782,10000,1.0674102306365967,15,32
783,10000,1.0828580856323242,15,33
784,10000,1.1074402332305908,15,34
