,size,timing,k,circles
786,10000,1.1418578624725342,15,36
787,10000,1.1318581104278564,15,37
788,10000,1.1598069667816162,15,38
789,10000,1.1738200187683105,15,39
790,10000,1.162804126739502,15,40
791,10000,1.1960608959197998,15,41
792,10000,1.211534023284912,15,42
793,10000,1.1883361339569092,15,43
794,10000,1.214798927307129,15,44
795,10000,1.2072649002075195,15,45
796,10000,1.2155170440673828,15,46
797,10000,1.2390878200531006,15,47
798,10000,1.2462232112884521,15,48
799,10000,1.2501201629638672,15,49
800,10000,1.2930212020874023,15,50
801,10000,1.268907070159912,15,51
802,10000,1.280867099761963,15,52
803,10000,1.3139269351959229,15,53
804,10000,1.2793819904327393,15,54
805,10000,1.2886693477630615,15,55
806,10000,1.315741777420044,15,56
807,10000,1.3112640380859375,15,57
808,10000,1.3317711353302002,15,58
809,10000,1.3378582000732422,15,59
810,10000,1.3248169422149658,15,60
811,10000,1.3297290802001953,15,61
812,10000,1.3540961742401123,15,62
813,10000,1.357072114944458,15,63
814,10000,1.3763818740844727,15,64
815,10000,1.4302699565887451,15,65
816,10000,1.4437642097473145,15,66
817,10000,1.4340789318084717,15,67
818,10000,1.4877691268920898,15,68
819,10000,1.5174150466918945,15,69
820,10000,1.5623998641967773,15,70
821,10000,1.5242750644683838,15,71
822,10000,1.5735700130462646,15,72
823,10000,1.5844969749450684,15,73
824,10000,1.5907001495361328,15,74
825,10000,1.6289689540863037,15,75
826,10000,1.650414228439331,15,76
827,10000,1.702622890472412,15,77
828,10000,1.7021229267120361,15,78
829,10000,1.7544670104980469,15,79
830,10000,1.7530810832977295,15,80
831,10000,1.771169900894165,15,81
832,10000,1.7773938179016113,15,82
833,10000,1.783979892730713,15,83
834,10000,1.8098809719085693,15,84
835,10000,1.7970540523529053,15,85
836,10000,1.8258039951324463,15,86
837,10000,1.828437089920044,15,87
838,10000,1.809926986694336,15,88
839,10000,1.888286828994751,15,89
840,10000,1.8536722660064697,15,90
841,10000,1.8492200374603271,15,91
842,10000,1.8359699249267578,15,92
843,10000,1.90407395362854,15,93
844,10000,1.8385772705078125,15,94
845,10000,1.911736011505127,15,95
846,10000,1.9342913627624512,15,96
847,10000,1.8818540573120117,15,97
848,10000,1.9334800243377686,15,98
849,10000,1.968055009841919,15,99
